shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
C6WaMe8LykA,https://www.instagram.com/reel/C6WaMe8LykA/,clips,2024-04-29T15:25:54.000Z,1714404354,,4634,312,,"Como assim ele não me amaria se eu fosse uma LAGOSTA? 💔 kkkkkk Pra prender a atenção no seu vídeo, ele precisa ser familiar para as pessoas, e uma das melhores formas de fazer isso é gerando identificação com uma “situação relatável”. 🦞  Se você quer aprender a fazer isso no seu vídeo, vem pra Criadores!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503947095_687199804296020_6575527585943667819_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzM1Njk4NTc3OTMxNjI3MTM2MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=8RH8KV_MLF0Q7kNvwFRRKJx&_nc_oc=AdpxVujy1iQYM5LgdU-OSNJ-htUu55ShgNrFOywMCNFqJ11yb8FYM-MExzSoQ7TqBo0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQCWTqdRO9m4QcwvlXAZppTX8aSJD-PqaeTIbjkdxLBDMg&oe=6A68234E
C6NJENGNizf,https://www.instagram.com/reel/C6NJENGNizf/,clips,2024-04-26T00:58:31.000Z,1714093111,,2078,84,,"A primeira turma da Criadores do Futuro está aberta! Não é um curso, é implementação. ⚡️ Link da bio!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/501545209_9820360531345074_17124358387651075_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM1NDM3NzE2ODgyMDI1MTg3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=UphLTrvoHUgQ7kNvwHYEQM0&_nc_oc=AdpJ2RpaDlyYjifHbEaemJUtTWX8f2y5DDlCjaeknFZzb2AcVMD9qnMgJcyi5gAlGdY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQCIcosjc87RFeezcw8imFYfnvYZpJGFP2Etn8kfa_8RZw&oe=6A67FD23
C6KdQ5DtmEZ,https://www.instagram.com/reel/C6KdQ5DtmEZ/,clips,2024-04-24T23:55:25.000Z,1714002925,,2881,66,,"Elas tomaram a decisão de viver a melhor versão de si mesmas, você tá pronto pra isso? 🔔",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503251845_2160809707681767_1160308765452050325_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM1MzYyMTU3NjY1Njc3MzQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=k8VpfcS3CXIQ7kNvwFt0SBz&_nc_oc=AdrzI_d7vjQ4RPUQJSmrbL39Nlw093xB98-TJaMg9OWJdyE-T1VXh1neXXHmM5LK1X0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQDSKmuAO6woJIDf7BRGMoyAu22rfNHjbdR0Djhp_RKYRQ&oe=6A67F886
C6JuGK3rys_,https://www.instagram.com/reel/C6JuGK3rys_/,clips,2024-04-24T17:03:46.000Z,1713978226,,6171,57,,🐈‍⬛ Já se sentiu preso num loop? Amanhã eu vou te mostrar como romper esse ciclo - você vem? 🔔,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/496494181_593907533055457_9207658320517085877_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzM1MzQxNDEzMTY4MjA2MTExOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=AsOsNIvxKekQ7kNvwFlZc7J&_nc_oc=AdqxKWupUvhS3IA6jtCmR2GgxJTmLPeDA186Gwu2sJkg0bU_LL4psqyLncYAMNAdx50&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQD2NuWrAd_O2Gd-aocD4tE8-Q2NsAV7gcwq1FjSPRTVSg&oe=6A67EF7D
C6JQ6iSLMFk,https://www.instagram.com/reel/C6JQ6iSLMFk/,clips,2024-04-24T12:49:37.000Z,1713962977,,4552,26,,Aposte no futuro pra fugir do seu presente. É amanhã • o Plano B 🔔,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503278612_24048976614706639_5503141471807431392_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzM1MzI4NTc4ODg0MDAxODI3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=sXjHGmCoDfAQ7kNvwG64IY1&_nc_oc=Adoin86Mp2WEF7RfhzTXiNEE2vDnn5HEh1bqxmVaTOb9DsRxx0TGbimlLQDpPmfFzIw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQBIFbhvGC2w95WtQikoyPbHunTcKF-LgtHJem8kZLHXug&oe=6A681DE7
C6H4foVtqpc,https://www.instagram.com/reel/C6H4foVtqpc/,clips,2024-04-23T23:58:11.000Z,1713916691,,3186,39,,Estamos no fim de mais um Desafio do Criador 🔔❤️ Prontos pro próximo nível?,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503037971_1770192990586754_4655185345465219290_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzM1Mjg5NjkxMTgyMjk4OTkxNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=v6O2lCyzaRUQ7kNvwE7OnjT&_nc_oc=AdrSDVX2CkzQK1GOFHL7MUeW0ZW-YLR7InF00qjY7-w1OH8Sr6IXUKVmFnvd_Q-3jqo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQD7k5OojcmxZaFNm74uGw1ex90FrntNE5FGiQFKH5ISyQ&oe=6A680EAD
C6G-6YKr80z,https://www.instagram.com/reel/C6G-6YKr80z/,clips,2024-04-23T15:32:41.000Z,1713886361,,2038,115,,"Se você é quem eu penso, vai parecer que esse plano foi feito pra você! 🔔👀 • 25/04 o Plano B",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503071678_1457637051916738_7566050256009598034_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzM1MjY0MzY2MzE4NjM0OTM2Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Y76SRrL__SsQ7kNvwEOSbiz&_nc_oc=AdobMY6Zz36i_ptUbPO9SXKSaVny7HuQGmTR2wIPER5FArpCIw6b0hlE3Y_9kTjt93Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQAOQo0JYxiJm7DcsTAFItXSHFcTWLG1FiemE1FntQ5_Aw&oe=6A681728
C6Gysz_LD7h,https://www.instagram.com/reel/C6Gysz_LD7h/,clips,2024-04-23T13:46:10.000Z,1713879970,,3476,32,,O que você quer ser quando crescer? Eu quero ser EU. Faltam 2 dias • o Plano B 🔔,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503965668_1775335863340962_5692645242666268902_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzM1MjU4OTk1NDQyNzE0MTg1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=amlQk8i4JgIQ7kNvwGBe3pP&_nc_oc=AdqNdnUKaitekRUehk32D7Na_TQVoWbE6BPGbWrygnz1Yo2QYan6AiF9AV0xIzE-wMg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQB1qd1XpiMxw1DoZVB6Qz4zDf4KTB-BPxU0eV9CeU4GBw&oe=6A6824AD
C6FQ_SjN_Wt,https://www.instagram.com/reel/C6FQ_SjN_Wt/,clips,2024-04-22T23:31:32.000Z,1713828692,,4792,338,,"Não faz sentido tudo ter mudado, mas não isso. Logo isso… se você está cansado de viver esse plano falido; dia 25 eu vou te mostrar uma nova ideia - escreve Plano B pra participar: 🔔",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/501642878_1000440565493731_494211360948707242_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzM1MjE2MDIxNTYzNjYzNzEwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=VCzOHHu7ZAAQ7kNvwENT9Qy&_nc_oc=Adqcs2M7HWjF6NFPsY5DPJZnQGdSuPaW2n4LGwKcM7WIwqnfldXej1S51o5hKSnW89M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQBo19aGEfvU8RGumbUjuhNmI1w4PGFecilZ-qb8TrhGmg&oe=6A67F9AB
C6EOYPtLr3-,https://www.instagram.com/reel/C6EOYPtLr3-/,clips,2024-04-22T13:54:07.000Z,1713794047,,2530,22,,Criador faz apesar do medo 🔔 o Plano B • Faltam 3 dias.,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503131082_652846661077340_9008755793509063986_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzM1MTg2NzI2MTQ1MzI1NDE0Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=bTNafDyTN44Q7kNvwG0gcQ4&_nc_oc=AdoqngjyJGSXpFTN-OQYifUxE623Ph6zxrg902Yb0hCAwXQJUBSNPka4ntdFAGvCpGk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=0gygCHZZj7jRaPdURu7loA&_nc_ss=7a22e&oh=00_AQC7OK0ruNJ0_7KmpeFLlrttsC_BX5AAu54jW4e4XGr8jQ&oe=6A67F6A6
C6Cphi2riTB,https://www.instagram.com/reel/C6Cphi2riTB/,clips,2024-04-21T23:10:18.000Z,1713741018,,2493,132,,"Eu já estive nesse lugar onde nunca conseguia respirar, estava sempre contando moedas e correndo contra o temp - até que desisti do plano que eles tinham pra mim.  O Plano A está falido. Dia 25 eu te e trago o Plano B 🔔",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/499894626_1276829120698180_4283197682162600846_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM1MTQyMzY5Nzc5MTM2MjI0MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=b6kUPKYNy6AQ7kNvwHbY-D3&_nc_oc=AdqMXXcZbDFx8RhrJYBKjOnA7YoD8sxDjB4JnmCvczaP-PNwC497B-3tHtWI6fa1NLc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQA0_8O79V7fIuiVgMujAznvH8bzcGlt2NFcAgooQDvh4Q&oe=6A681D47
C6BsK4HLHAp,https://www.instagram.com/reel/C6BsK4HLHAp/,clips,2024-04-21T14:14:56.000Z,1713708896,,3930,35,,primeiro você muda e o mundo acompanha seu movimento - Faltam 4 dias. 🪴🦋🔔🙂‍↔️,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/491441848_1037710075089129_5677098481677052462_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzM1MTE1Mzg1OTIzMTUxMDU2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=644IkffHrrkQ7kNvwGhw5wV&_nc_oc=Adp7m4zFpI-Jk2KKuf5STMwZLSorRGE4sYhsarDMEJeEliv99xExzZ0U4GJYJ5oOnUQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQAsf-KVnaVfdzf970k8_0ELSGmnJXKpdO-vflctoEh74A&oe=6A6808B3
C6ACiGtPBAa,https://www.instagram.com/reel/C6ACiGtPBAa/,clips,2024-04-20T22:54:16.000Z,1713653656,,2716,124,,Já parou pra pensar que seus maiores traumas de hoje podem ter sido criado na época da escola? Você já tentou o Plano A e não funcionou.  🔔 25/04 o Plano B.,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503774118_1046583690768494_6768242995301847808_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM1MDY4OTI2MjUyMDI0MjIwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=bK9A7ZZSCAUQ7kNvwEKmtq7&_nc_oc=AdrziqgroYbxIshJudggmPHFTpwgC9_4YyF7GnNh3Q52d7wiSzZ1cDm8DY1Hrhhd_wo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQApGKRVGM0yKP5Jn_mP27nkssHmd3dbOiVw9qRfCaCyXA&oe=6A681275
C5-_l-FLLCY,https://www.instagram.com/reel/C5-_l-FLLCY/,clips,2024-04-20T13:09:35.000Z,1713618575,,2136,40,,"Quando tudo parece improvável, a gente acelera. Dia 25, o Plano B.",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/501591928_697076979700706_4245181562655982138_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzM1MDM5NDg1OTAxOTg3NDQ1Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=i13G7Ed6l6sQ7kNvwGc-lOH&_nc_oc=AdrouzCwjjuu9zDwMqtBjyQ6qDrXxIgoik5oRoy6ptcydryqzAFvzvpmYdg8dsSimyE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQAHduMDe2aZ_1YCNHMKGCeXFWtTSGkT9UEs5Gjsj1DheA&oe=6A67F8F8
C59TyEfP3nA,https://www.instagram.com/reel/C59TyEfP3nA/,clips,2024-04-19T21:24:25.000Z,1713561865,,7914,389,,"Essas foram as mudanças que implementei e mudaram tudo: diferenciação, formato criativo, storytelling e movimento.  Quer saber como aplicar também?  Te vejo dia 25 no PLANO B 🔔",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/502992381_1448659029645449_6080155738299094240_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM0OTkyMDcwMTUxMDI4NTc2MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=ijTEr0ZPnhQQ7kNvwEqqdzj&_nc_oc=AdpoYFCCWfjAB9z2f9k6dGGPboMf7knPNBnGhH0zHvWXGPDQI8T3N4NMKLzRUx6I0YQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQCNkJg8VlR-xG0ALpyhPXG1v-N1soRo09Nbr00CwBXJFA&oe=6A67F212
C56CenXr73O,https://www.instagram.com/reel/C56CenXr73O/,clips,2024-04-18T14:58:23.000Z,1713452303,,6153,675,,"Há pouco mais de 1 ano eu tive certeza que era um fracasso total - abri o carrinho e não vendeu NADA. Mas logo em seguida entendi na prática a “CURVA S”: hoje você pode estar se sentindo um lixo, mas quando você tem coragem de continuar, em breve estará no topo!   Quer aprender mais sobre como tudo isso funciona? Escreve PLANO B  e estar com a gente dia 25 🔔",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/504402897_1146828130820570_2482039025394303728_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzM0OTAwMDE3Mjg1NDAzMzg3MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=A1I2xidKlz8Q7kNvwEgEAnr&_nc_oc=Adpp09Ace_DqV0Enuui-GGBNkFN4PBOBvGam7El2lp4wzYJ5HkHDOPk8Yj_gnEvihjY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQAhftBWy4ot9vS47WLaRKKpMpepx32bj-nfOQ10FNkSrQ&oe=6A67F117
C534fDQPoAr,https://www.instagram.com/reel/C534fDQPoAr/,clips,2024-04-17T18:51:36.000Z,1713379896,,10051,548,,"Quando sentimos, agimos. Essa senhora (e você) sabem, histórias são capazes de despertar emoções! 👀  Pra descobrir como usar storytelling no seu conteúdo, esteja comigo dia 25/04, no Plano B 🔔",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/500842021_706769131948539_8669508370484712446_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzM0ODM5MzI3MjM3NTQxMDczMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=vdO2F-AXghEQ7kNvwEJMYG7&_nc_oc=Adqbl__4FDOHDJZ27HEPXw1IIqWA55OMAIaumXeY2gSpZgEClqIPoHYda0F8M64s8uc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQB-zpF-wJV4KBcfIJfIuXV1KfoVnfwpPMGefS_BRxSsSA&oe=6A680395
C513X1NthkA,https://www.instagram.com/reel/C513X1NthkA/,clips,2024-04-17T00:05:03.000Z,1713312303,,3191,103,,"Eu sempre sonhei com coisas grandes, mas era o completo oposto disso. Só fui capaz de vencer isso porque me propus a dar um passo de cada vez…   E assim, hoje estou pronta pra encarar o palco gigantesco do Seven Summit, da @eduzzoficial 💙 E fico ainda mais feliz de compartilhar isso com vocês! 🔔",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503292202_595116460285428_3736855215997450318_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzM0NzgyNTQyODI2NDI2MTg4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=ucanq3eZu7cQ7kNvwFTxqAo&_nc_oc=AdpOc0WIPwOEK0hh8UmdJGKvtVFAqC2-NsUkXGifkyZ2R8nM7FF9O6kGGfwKqvln7cc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQC3jxmBBlUKHqxwyGf4QlZczbOU56XTsqlKxbtzl6k5vw&oe=6A6802A8
C5zSGTOt4Vg,https://www.instagram.com/reel/C5zSGTOt4Vg/,clips,2024-04-15T23:57:08.000Z,1713225428,,12535,488,,"Pra mim, o Nauta tá no top 5 dos melhores criadores do país! 💥 Ele criou um formato que funciona, e ainda conectou toda sua história: humor, música e uma baita mensagem por trás.   Por isso eu resolvi convidar o cara pra dar uma aula no nosso desafio, e por incrível que pareça - ELE ACEITOOOOOU 🥹  Amanhã, terça feira, às 19h16, estaremos ao vivo!  Pra participar escreva @nautamc nos comentários:",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503902147_685315967616903_2634017827972293691_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzM0NzA5ODU0NTg2ODQ3MzY5Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=UHwij6Xe3CQQ7kNvwHI5s_8&_nc_oc=AdoLVBOiqc8VaRbErNaOTxSOIfgBt-mJlzOBgz2u37O5LpVSmhTJ3kSz2DzphDF0yQA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQBIfqD9n_NBXul9Txn-NOZy7EWtB_v4nP_qPq5QtOoYEg&oe=6A681941
C5yQHpjLUog,https://www.instagram.com/reel/C5yQHpjLUog/,clips,2024-04-15T14:24:58.000Z,1713191098,,7826,974,,"Para criar um vídeo de vendas que funciona, use STORYTELLING ADS - o primeiro passo é não ser chato! O segundo é usar esses 3 pilares que vão guiar as pessoas até seu produto de forma natural.  1) Um início inovador pra prender a atenção. 2) Uma pegada natural pra não soar apelativo. 3) Um gatilho mental pra apontar pra venda.  Mas claro, o gatilho precisa ser REAL - assim como o curso de edição por 32$ que vai parar de vender amanhã, se eu fosse você, aproveitava!  🔔 Pra ter acesso a essa oferta única, escreva PAPEL HIGIÊNICO:",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/504118194_706342371797955_7996313950589418486_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzM0NjgwODM2NzQ4MzgwMDA5Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=fBbFiPIiZSsQ7kNvwHFd7bM&_nc_oc=AdoDg6XqG2lYs3O3tTgAq42bhVK7LTQMj_tVhM3UbrDGWna0hrVYvOJbpDredpSdyvE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=FkPqM8imyZWKUmP5Cu3fqw&_nc_ss=7a22e&oh=00_AQCKw13UPzN0AMlmBwcg2U7-eQ7TkO9KkRkK8QCaf4nAZg&oe=6A68260E
